#Table1
oh_p50,sfr_tot_p50
-9999,-0.838286
-9999,-0.738429
-9999,-1.013433
-9999,0.5034081
-9999,-0.1036817
9.006162,0.8328614
-9999,-3.907017
-9999,-3.562928
-9999,-1.172835
-9999,0.4561774
-9999,-0.5973443
-9999,-9999
-9999,0.09252757
-9999,-1.25883
-9999,-0.5884587
-9999,-9999
-9999,0.5426336
-9999,0.1339485
-9999,-9999
-9999,-3.519256
9.191174,2.131896
-9999,-0.9097339
-9999,0.5713916
8.618716,-0.4136784
-9999,-0.2757852
-9999,-9999
-9999,0.2905948
-9999,-0.5821355
-9999,0.1398607
9.122685,0.764632
-9999,-1.842881
8.944808,0.3949862
-9999,-0.9441507
-9999,-9999
-9999,0.5026855
-9999,-9999
-9999,-1.75335
-9999,-0.7307377
8.312245,-0.3688889
-9999,0.4139431
-9999,-1.466985
-9999,0.1310703
-9999,-0.7302867
8.965199,-0.01242877
8.949534,-0.003386435
-9999,-1.411988
-9999,0.1880831
-9999,-1.46765
-9999,-1.06208
-9999,0.1293645
8.999429,0.01851859
8.958691,0.09982102
-9999,-1.257139
-9999,-0.9991372
8.809071,0.2124475
-9999,-9999
8.540078,-0.3987231
-9999,-0.9308012
-9999,0.1518653
-9999,0.6258925
-9999,-0.6661341
8.703171,0.2586432
-9999,-0.9995173
-9999,-1.256631
9.006007,0.1124535
-9999,-1.411749
-9999,-9999
-9999,0.1518844
-9999,0.6257124
-9999,-0.6655414
-9999,0.1876999
-9999,0.4141263
-9999,-0.9305127
8.961592,0.006735777
-9999,-1.061729
-9999,-9999
-9999,0.5609695
9.007457,0.2576923
-9999,-1.034474
-9999,-1.539549
-9999,-9999
-9999,-1.286837
-9999,-1.446586
-9999,-9999
8.992857,0.3149613
-9999,-9999
-9999,-1.543142
-9999,-1.445727
-9999,-0.5936401
-9999,-1.034575
-9999,-1.539933
-9999,-1.543338
-9999,-1.286794
-9999,0.1385415
-9999,-9999
-9999,-0.593128
-9999,-1.369764
-9999,-9999
8.700027,-0.4065733
-9999,-1.14941
-9999,-0.4914594
-9999,-1.466013
-9999,0.1380494
-9999,0.5605488
-9999,-1.467689
-9999,-1.369589
-9999,1.184381
8.709003,-0.4210213
-9999,-1.150085
8.848998,-0.515784
-9999,-9999
-9999,1.184598
-9999,-0.5030389
-9999,-0.503658
-9999,-1.399767
-9999,-1.399568
-9999,-1.201246
-9999,-0.8623176
-9999,-1.353404
-9999,-1.316697
-9999,-9999
-9999,-1.353644
-9999,-9999
-9999,-9999
-9999,-0.03165805
-9999,0.3255804
-9999,-0.548585
-9999,-1.200939
-9999,-9999
8.85226,0.1050594
-9999,0.4740972
-9999,0.5481522
-9999,-1.316676
-9999,0.151178
-9999,-0.5478112
-9999,1.657567
-9999,0.474854
-9999,-0.8415808
-9999,-1.876492
-9999,-9999
-9999,-1.152138
-9999,-9999
9.244909,1.031564
-9999,-1.152181
9.028373,0.04179703
-9999,0.5480479
-9999,-0.8418685
-9999,-0.1982843
-9999,1.659045
-9999,0.3254375
-9999,-9999
9.243363,1.086072
-9999,-9999
-9999,-1.876355
-9999,-0.1978359
8.949452,0.07407773
-9999,-9999
-9999,-9999
-9999,-3.188998
-9999,-3.448198
-9999,-3.494673
-9999,-3.802862
-9999,-1.805047
-9999,-1.805998
-9999,-3.751663
-9999,-3.189271
-9999,-9999
8.805923,-0.4109235
-9999,0.4145037
-9999,-9999
-9999,-1.205173
-9999,-1.20466
-9999,-9999
8.870274,0.5922077
-9999,0.1843456
-9999,-0.8519738
-9999,-0.8521567
-9999,-9999
-9999,0.5770584
8.722152,0.06405634
9.052874,0.267475
-9999,-9999
-9999,-1.328599
-9999,-1.328533
-9999,0.4145
8.679803,0.09393156
-9999,0.1842826
8.816106,-0.406383
9.07198,0.2773212
-9999,0.5772488
8.870248,0.6034693
8.95159,0.02327403
-9999,-1.211027
9.07156,0.02520401
-9999,0.04102513
-9999,-1.21073
-9999,0.5347791
-9999,-9999
-9999,-2.052186
-9999,-0.4756154
-9999,-1.334884
9.010483,0.1459032
-9999,-0.4755421
-9999,-1.335346
-9999,0.5544921
-9999,0.5626706
9.018556,0.08779838
-9999,-1.217867
9.14476,1.006019
-9999,-9999
-9999,0.09113542
-9999,-9999
-9999,-9999
-9999,0.04084932
8.843447,0.03372934
-9999,-9999
-9999,0.5545508
-9999,-1.217977
-9999,-9999
-9999,-9999
-9999,-9999
-9999,-1.581297
8.941183,-0.3524933
8.880058,0.01442792
-9999,-1.581618
-9999,0.5347169
-9999,0.1048998
8.952803,-0.3661971
-9999,-4.573246
-9999,-1.23402
-9999,-1.175064
-9999,-0.5383768
-9999,-0.5385202
8.758737,0.1521668
-9999,0.9693729
-9999,-9999
-9999,-9999
-9999,-1.233927
9.106294,0.9427257
-9999,0.9698049
-9999,-1.038775
-9999,-1.175059
9.088795,0.9364981
-9999,0.2463087
-9999,-1.14706
-9999,-4.621331
-9999,-1.235442
-9999,-1.147363
-9999,0.2462369
-9999,-0.8797397
-9999,0.261584
-9999,-0.9411179
-9999,-9999
8.828439,0.1385305
-9999,-1.038362
-9999,0.2618249
-9999,0.4247428
-9999,0.4251771
-9999,-0.8790184
-9999,-1.235735
-9999,-1.234469
-9999,-1.234222
-9999,-4.362513
-9999,-4.362516
-9999,-0.9409056
-9999,-9999
-9999,-9999
-9999,-9999
-9999,-9999
9.087672,1.037037
8.582208,0.24625
-9999,-1.369051
-9999,-9999
-9999,-9999
-9999,-0.4039704
8.974389,0.1028361
-9999,-9999
-9999,-9999
-9999,-1.160511
-9999,-3.368427
8.944095,0.1317094
-9999,-1.160821
9.089215,1.071408
-9999,-1.10969
-9999,0.09120242
-9999,-1.628752
-9999,-1.628477
-9999,-3.443425
-9999,-1.692574
9.040648,0.01121705
9.063511,0.04697497
9.074983,-1.288498
-9999,-1.109356
-9999,-1.844767
-9999,-1.844978
-9999,-4.798898
-9999,-1.369294
-9999,-0.4043332
-9999,-1.693443
8.573991,0.2404427
-9999,-3.431329
-9999,0.8147866
-9999,-4.798898
8.902717,0.04775961
-9999,0.8633184
-9999,0.3333702
9.04348,0.5655621
9.080717,1.392273
-9999,-0.4255858
-9999,-9999
-9999,-9999
-9999,-0.5591124
-9999,0.6439514
9.155245,0.8898824
-9999,-0.5591857
-9999,-0.4256916
-9999,-0.8347643
-9999,-0.834874
8.909591,0.04238214
-9999,-3.725742
-9999,-3.70607
-9999,-9999
9.018985,1.35161
-9999,-1.205268
-9999,-9999
8.951333,-0.8943878
9.000072,0.6705884
9.11034,-0.6326705
-9999,-0.9763303
-9999,-1.056729
-9999,-1.056167
-9999,-1.405984
-9999,-1.405319
-9999,-1.256484
-9999,-1.25699
-9999,-1.205113
-9999,-9999
-9999,0.00383472
-9999,0.643885
-9999,0.3333362
-9999,0.004156619
-9999,-9999
-9999,-1.294987
8.621347,-0.0446426
-9999,0.4460374
8.147567,-0.3960558
8.162456,-0.3911628
-9999,-1.224966
-9999,-0.8729517
-9999,-1.295909
-9999,-0.2807942
8.599365,-0.01567935
-9999,-9999
-9999,-0.2384103
8.837333,-0.02732849
-9999,-0.2806164
-9999,0.4461496
-9999,0.1012457
-9999,0.1011685
-9999,-1.225526
-9999,0.1456449
-9999,-0.10904
-9999,0.2286104
8.822039,-0.01466544
-9999,-0.8728563
-9999,-1.108891
-9999,-0.1092048
-9999,0.145259
8.946851,-0.2997124
-9999,0.550026
-9999,0.5494982
-9999,-9999
-9999,-0.5371072
8.995447,0.05620705
-9999,-9999
-9999,-1.491118
9.013694,-0.06582989
-9999,-0.5380229
-9999,-1.489262
-9999,0.228369
-9999,-1.108922
-9999,0.1058859
-9999,-0.1788661
-9999,-9999
9.136443,1.740625
-9999,-1.322458
8.972427,0.1703153
-9999,-1.151784
-9999,0.1056065
-9999,-9999
8.976037,0.1789522
-9999,0.4416009
-9999,-9999
-9999,0.4409837
9.180821,1.749534
8.834443,0.2782659
-9999,-1.397336
-9999,-1.397025
8.315904,-0.8474042
8.244924,-0.8433686
-9999,-1.596506
9.112397,0.4169383
-9999,0.2336693
-9999,-1.596437
-9999,-1.32228
-9999,-1.151065
9.107048,0.9598923
-9999,0.2332407
-9999,-9999
-9999,-9999
9.102426,0.4591135
-9999,-0.1794369
8.866406,0.2687501
9.108231,0.9059182
8.7522,0.3009319
8.830209,0.2521327
-9999,-1.252425
-9999,-1.587781
-9999,-1.281651
8.359327,-0.5963234
-9999,0.3159977
-9999,-1.587689
9.049195,-0.02044433
-9999,-9999
8.691839,-0.5215852
8.45292,0.1011235
-9999,-1.2524
-9999,-0.9605334
-9999,-0.3155561
8.69046,-0.5079677
8.588243,0.1129771
-9999,-9999
-9999,-1.282149
-9999,0.3151666
-9999,-3.923431
-9999,0.0649438
-9999,0.06584147
8.988,0.3708627
8.602916,-1.008717
8.990819,0.1582354
8.986258,0.4119049
-9999,-0.240764
-9999,-0.2405681
-9999,-0.3165923
8.403393,-0.5934888
9.100187,0.1357996
-9999,0.4620866
-9999,0.46152
-9999,-1.614236
-9999,-1.613432
-9999,-9999
-9999,-3.899837
8.960166,-0.01849631
-9999,-2.38796
-9999,-1.150079
-9999,0.3147949
8.588975,-0.44661
8.812556,-0.002857127
-9999,0.2971651
-9999,-0.02033754
8.994532,-1.086633
-9999,-3.529099
-9999,-1.250999
8.577875,-0.4472429
-9999,0.315351
-9999,-0.163784
-9999,-0.2883354
-9999,-1.149683
-9999,-2.394102
-9999,-0.1104922
-9999,-0.1039541
-9999,-1.250747
-9999,-9999
-9999,-1.467602
-9999,-1.466897
-9999,-0.144237
-9999,-0.02199009
8.99509,-1.080398
-9999,-3.530495
-9999,-0.2881646
8.80756,-0.0968161
-9999,0.2975284
-9999,-0.1430115
-9999,-1.339017
-9999,-1.33867
-9999,-0.2050157
-9999,-0.2047019
-9999,-9999
8.771116,-0.2056091
-9999,-0.1639729
8.799725,-0.1993302
-9999,0.4574021
-9999,-0.6704015
-9999,-0.1121591
-9999,0.9603472
-9999,-1.241801
-9999,-0.1126647
-9999,-0.503991
-9999,0.4571304
-9999,-0.6707688
8.80243,0.5297992
-9999,0.4625975
-9999,-1.261569
9.042432,0.5128492
8.738257,0.5333704
8.801649,-0.730294
-9999,-9999
-9999,-1.242043
8.693704,0.1320569
-9999,1.248797
-9999,-0.9660895
-9999,-0.9658098
-9999,1.248782
-9999,0.9608459
-9999,-9999
-9999,0.3112697
-9999,-9999
8.785351,-0.6968925
-9999,0.3132362
-9999,-9999
8.681454,0.1271357
-9999,-0.5119218
-9999,0.4623544
-9999,-1.261303
-9999,-0.5129922
-9999,0.2341827
8.930077,0.1086848
8.720839,0.2093752
-9999,-0.9989103
8.929019,0.1450332
8.712757,0.4720432
8.70264,0.4749342
9.141348,0.6641511
-9999,-9999
-9999,-0.3860434
-9999,-0.9976799
-9999,-9999
-9999,-0.8422577
-9999,-0.8423301
-9999,-9999
-9999,-0.8870065
-9999,-1.131244
-9999,-0.9959945
-9999,-0.3862476
8.77474,0.1460146
9.122157,0.6674563
8.78818,0.1910259
-9999,-0.6501454
-9999,-1.147449
-9999,-1.130535
-9999,-0.1310429
-9999,-0.1318925
-9999,0.01029921
-9999,-1.146805
-9999,-0.9960279
8.728042,0.1846965
-9999,0.5264217
-9999,0.2353919
-9999,-0.6501984
-9999,0.009866764
-9999,-0.8871048
-9999,0.5257629
9.04412,0.8777076
-9999,-1.97795
-9999,-1.578298
-9999,-9999
-9999,-9999
-9999,0.257636
9.069782,0.9909986
-9999,-1.978442
9.012509,0.1551221
-9999,-0.02951079
-9999,-9999
-9999,0.2375335
9.050095,0.3878916
-9999,-9999
8.772359,0.1961991
-9999,-3.970287
-9999,-1.57198
-9999,0.7152656
-9999,-0.767754
-9999,0.8024994
8.699862,0.2185716
9.124118,0.7000982
-9999,0.01810055
8.493834,0.3929644
8.941979,0.866066
-9999,-9999
-9999,-9999
-9999,-1.578854
-9999,-1.571486
-9999,-3.975524
-9999,-9999
9.007333,0.3007094
-9999,-1.312772
-9999,-1.313068
-9999,0.714859
-9999,-9999
8.494833,0.3447368
-9999,-0.7684994
8.821179,0.3536523
9.057824,0.4098476
-9999,0.6511117
8.955424,0.3658397
-9999,-9999
9.189468,0.6587679
-9999,-0.03513861
-9999,0.1040927
9.180756,0.4830227
-9999,-0.2183428
-9999,-3.688418
8.962334,0.3893286
-9999,-9999
8.829037,0.3418724
-9999,-9999
-9999,-9999
9.223847,1.955176
9.03441,0.3347932
-9999,0.3686879
-9999,-0.8875313
-9999,-0.8861107
-9999,-3.71244
-9999,0.05959921
-9999,0.3872998
9.210553,1.940127
-9999,-0.2087735
-9999,-0.8842524
-9999,-0.8842382
-9999,0.05941446
8.963687,0.3472771
-9999,0.3863582
8.944613,0.3963802
-9999,-0.03520831
9.047835,0.3633663
-9999,0.6511117
-9999,0.1036449
-9999,-9999
-9999,-9999
-9999,-9999
-9999,-9999
-9999,-1.080182
-9999,0.1427076
-9999,-0.5662786
-9999,-1.80901
-9999,-0.8007655
9.150473,0.6723787
-9999,-0.5715875
-9999,-1.807901
-9999,0.1794948
-9999,-9999
9.093756,0.4519579
-9999,-0.8704831
-9999,-0.8310623
8.928898,0.6228438
-9999,-1.083586
-9999,-0.8712981
-9999,0.1672057
-9999,0.1175614
8.985688,0.09456187
-9999,-1.440444
9.108966,0.4719802
-9999,-1.581881
-9999,-9999
-9999,-0.802399
-9999,-1.44026
-9999,0.1671686
-9999,-0.8308936
-9999,-1.32561
-9999,-1.325136
-9999,-9999
8.394277,0.1320437
8.894957,0.6750002
-9999,-1.581065
8.831528,-0.1641026
9.010449,0.7874759
-9999,0.2893662
-9999,-9999
-9999,-9999
-9999,-0.9133691
-9999,-1.876616
-9999,0.2894423
9.004234,0.8227221
9.129681,0.5920668
-9999,0.4046256
-9999,-0.6179031
-9999,-9999
-9999,0.4049265
-9999,-3.833872
-9999,-1.876352
-9999,-0.1561003
8.569462,0.0988219
-9999,-0.9137577
-9999,-3.811015
-9999,0.4451466
-9999,-9999
-9999,-0.619132
-9999,-9999
8.43294,0.06173646
-9999,-0.977034
-9999,-9999
8.911633,-0.2240445
-9999,0.005747703
-9999,-0.2709394
-9999,-1.126004
-9999,-1.632531
-9999,-0.9756289
-9999,-1.125936
-9999,-0.2713393
8.84197,-0.1070588
-9999,-1.635283
8.765267,-0.181527
-9999,-9999
-9999,-0.7661061
-9999,-9999
-9999,-3.775169
-9999,-0.992667
8.993588,0.3685897
-9999,0.3188061
-9999,0.5318912
-9999,-0.7864649
-9999,-0.7084383
-9999,-1.034992
-9999,-3.775169
-9999,0.4580291
-9999,-0.7961363
-9999,-0.7077738
-9999,-0.7288332
-9999,0.5322823
-9999,-1.035024
9.065817,-0.03607329
9.012457,-0.05569233
-9999,-0.6747809
9.079644,0.2183413
-9999,-1.024941
9.17106,1.952257
-9999,-0.9925248
-9999,-0.7674132
-9999,-9999
-9999,-3.462445
-9999,-9999
8.770773,-0.5749441
8.76802,-0.5658989
8.566403,-0.506811
-9999,-9999
-9999,-1.024997
9.080381,0.2527848
-9999,0.3186401
9.095666,1.542836
-9999,-9999
-9999,0.2707184
-9999,-1.354199
-9999,-1.477079
-9999,-0.197731
-9999,-0.1980791
-9999,0.2715224
-9999,-4.938262
-9999,-1.041365
-9999,-1.162073
-9999,-0.4296891
9.008355,0.06619057
-9999,-4.938262
-9999,-0.8554651
-9999,-1.476717
-9999,-1.098869
-9999,-1.706708
-9999,-9999
8.876184,0.4679216
-9999,-1.354624
-9999,-1.163147
-9999,-0.1773277
-9999,-1.599824
9.143198,1.189607
8.845997,-0.2217835
-9999,-1.705945
-9999,0.4686973
-9999,-1.598904
-9999,-0.8539726
8.85256,-0.008605615
-9999,0.7193111
9.102338,0.7144387
9.071903,0.8785235
-9999,-1.040636
8.828887,-0.007865123
8.921063,0.4060116
9.057418,0.03382366
-9999,0.4696814
-9999,-0.4292064
-9999,-1.098268
-9999,-9999
-9999,-1.261865
-9999,-0.7537504
-9999,-3.284791
-9999,-0.9112171
-9999,-1.097876
-9999,-9999
-9999,-1.525019
-9999,-9999
-9999,-0.9490716
-9999,-3.163906
-9999,-3.181065
-9999,-1.659075
-9999,-9999
8.407361,-0.8069409
-9999,-0.7536916
-9999,-1.098822
-9999,-0.910087
-9999,-3.357026
9.141596,1.613814
-9999,-0.7485884
-9999,-0.8562526
-9999,-1.15141
8.724122,-0.1535566
-9999,-9999
-9999,-9999
-9999,-1.52499
-9999,-1.658628
8.736914,-0.132582
-9999,-0.7490566
-9999,-9999
-9999,-1.150795
-9999,-3.288422
8.495597,-0.8101264
-9999,-0.9485349
-9999,-9999
-9999,-1.262981
-9999,-3.363249
-9999,-0.8568162
-9999,-9999
-9999,-0.6934993
-9999,-0.9931564
-9999,-1.272043
8.69241,0.1453909
-9999,-4.537
-9999,-1.289267
-9999,-0.7179027
8.243321,-0.5944586
-9999,-0.1125164
8.619221,-0.5208694
8.686589,-0.08856028
-9999,-0.2436052
-9999,-9999
-9999,-1.379785
8.644094,0.1555678
-9999,-0.11199
-9999,-1.288994
-9999,-0.8242812
-9999,-1.380288
8.703061,-0.1023514
-9999,-2.70655
-9999,-9999
-9999,-0.8241907
-9999,-0.7182611
8.849795,0.1093167
8.899302,0.06178464
8.204289,-0.6114355
-9999,-9999
-9999,-9999
-9999,-9999
-9999,-0.6331369
-9999,-1.27224
-9999,-0.9928259
-9999,-2.729606
8.703195,-0.02440225
8.710757,-0.04925504
-9999,-0.2437827
-9999,-0.6325836
-9999,-0.1501464
-9999,0.2936819
-9999,0.3528382
8.82274,-0.2536585
-9999,0.7791803
-9999,-9999
-9999,-0.901915
-9999,0.2935541
-9999,-9999
8.936506,0.1993593
-9999,0.5828825
-9999,-1.181293
8.888601,0.2253625
-9999,-0.1946757
-9999,-9999
-9999,-0.9012479
8.8118,1.239544
9.174508,0.6149797
-9999,-9999
-9999,-9999
9.384898,1.119788
-9999,0.5310583
9.220486,0.6172973
8.824218,1.220641
-9999,0.5303853
-9999,-1.281345
8.930885,0.1468447
-9999,0.5830495
-9999,-0.1948571
-9999,-9999
-9999,0.3538626
9.268167,1.184236
-9999,-1.280064
8.883688,0.2534856
-9999,0.7790778
-9999,-9999
-9999,-1.181955
8.76079,0.1684158
9.115945,0.06680451
-9999,-1.234463
-9999,-0.6837679
-9999,-0.1089225
-9999,-9999
-9999,0.07650686
-9999,0.707896
-9999,-0.0182969
9.006948,0.09029251
-9999,-0.6837773
-9999,-0.01909408
-9999,0.7077058
-9999,-1.234741
-9999,-0.8789882
8.729987,0.1121718
8.999848,0.1818843
-9999,-0.1093319
-9999,0.2743322
-9999,-1.030316
-9999,-9999
-9999,-1.43174
-9999,-1.029734
-9999,-1.266294
-9999,-0.3101375
-9999,-0.8786578
-9999,-1.266545
8.920424,0.5604973
-9999,-1.43222
-9999,-9999
-9999,-0.329105
-9999,0.2745591
-9999,0.6102133
8.807504,-0.2321428
-9999,-0.3848872
-9999,-0.3286564
8.805948,-0.2284116
-9999,-0.3100138
-9999,-9999
-9999,-0.3847083
-9999,0.3408751
8.945607,-0.5361947
-9999,-1.163079
-9999,-9999
-9999,1.051544
-9999,-9999
-9999,-9999
-9999,-1.173185
-9999,-9999
-9999,-1.163632
-9999,0.487765
-9999,0.3403257
-9999,0.4875485
-9999,-0.8000032
-9999,-9999
-9999,-0.8004507
-9999,-9999
-9999,-9999
-9999,-1.095324
-9999,-1.095506
-9999,-3.434246
8.644985,0.08213717
8.604595,0.1021258
-9999,-0.2918465
-9999,-1.173715
9.162112,0.8970364
9.117995,1.032587
-9999,-3.434247
-9999,-0.2924079
-9999,-9999
-9999,-9999
8.950898,-0.5506449
-9999,1.051327
-9999,-0.8915812
-9999,-0.4721977
-9999,-0.4721537
-9999,-1.052309
-9999,0.7318985
-9999,0.7320275
-9999,0.2826842
-9999,-1.119841
8.706344,0.4007591
-9999,-1.203905
-9999,-1.204066
-9999,-0.9527833
-9999,-0.2615488
-9999,-9999
-9999,-0.3730904
-9999,-1.119506
-9999,-1.198742
-9999,-1.053023
-9999,-0.2609054
-9999,-0.3734541
9.061615,0.3143837
-9999,-1.1984
-9999,-1.552273
-9999,-9999
-9999,0.5639923
-9999,-1.24953
9.052409,0.2875001
-9999,0.5640413
-9999,-1.06961
-9999,0.8175088
-9999,-9999
-9999,0.8121044
-9999,-1.552899
8.700949,0.3958764
-9999,-1.249253
-9999,0.282923
-9999,-0.9537016
-9999,-1.069162
-9999,0.8119715
-9999,0.8172476
-9999,0.7111234
9.210542,1.677539
-9999,-0.2955342
-9999,-9999
9.209397,1.422559
-9999,-9999
-9999,-1.16636
-9999,-0.290637
-9999,-3.059019
-9999,-1.190371
-9999,-1.197486
-9999,-0.2965336
-9999,-0.4933657
-9999,0.7113874
-9999,-0.2891363
-9999,-9999
-9999,-9999
8.679245,-0.1167386
8.69872,-0.1485058
-9999,0.4603083
-9999,-3.693278
-9999,-1.120931
-9999,-1.120994
-9999,-3.689334
-9999,0.4604397
-9999,-4.446884
8.96164,-0.09239893
9.009394,1.5692
-9999,-9999
-9999,-0.4937326
-9999,-9999
-9999,-3.060188
-9999,0.844628
-9999,0.7790672
-9999,0.77974
-9999,-1.166219
-9999,-4.446884
8.971827,-0.1542736
-9999,-0.9825782
8.952293,0.5225334
8.957166,0.5279945
-9999,-0.9824629
8.622924,-1.221038
-9999,-1.347345
-9999,-1.688031
-9999,0.6709512
8.828728,1.062333
8.621202,-1.416651
-9999,0.08102964
8.829157,1.06579
-9999,-1.022189
-9999,-1.022176
-9999,-9999
-9999,0.2215042
-9999,-1.347591
-9999,-1.688697
-9999,-0.3449063
-9999,0.05974793
-9999,-9999
8.982244,0.5857673
8.263596,-0.5656422
-9999,0.08044028
-9999,-0.3446673
8.701647,-0.6102902
8.283366,-0.5822312
8.676903,-0.609424
-9999,0.6706904
-9999,0.05993722
-9999,0.2215012
-9999,0.1455006
-9999,0.1458227
8.937693,0.6295
-9999,-9999
-9999,-0.3893528
-9999,-9999
-9999,-1.094162
-9999,-9999
-9999,-0.1260517
-9999,-1.517479
-9999,-0.8395349
-9999,-0.7827694
-9999,-1.495001
8.587953,-0.490942
-9999,-0.3217176
-9999,-9999
-9999,-9999
-9999,-1.094394
-9999,-0.7834156
-9999,-0.3220882
-9999,-0.9708715
-9999,-1.494899
-9999,-3.683811
8.846951,-0.1719543
-9999,-0.3890603
-9999,-3.683811
-9999,-1.516487
-9999,-3.616699
9.007254,0.4399256
9.06887,0.1488507
8.565862,-0.4751162
-9999,-0.8400869
8.946072,0.1163086
8.976464,-0.003558032
-9999,-3.621034
-9999,-4.095491
9.071955,0.1518308
-9999,-0.9710527
-9999,-0.1421441
-9999,0.4768807
-9999,-4.118329
-9999,-0.1270333
-9999,-9999
-9999,-0.9846103
-9999,0.3503351
-9999,0.3509274
-9999,-9999
-9999,-9999
-9999,-0.9849266
-9999,-0.08742034
9.190766,2.356271
8.933335,0.3219734
9.072399,0.6274371
-9999,1.029873
-9999,-0.6834867
-9999,0.04155426
-9999,-1.741068
-9999,0.1998831
-9999,-0.6829818
8.945501,0.4010963
-9999,-1.080665
-9999,0.04151992
-9999,0.3748139
-9999,0.3683172
-9999,-0.2908916
-9999,-1.080778
-9999,-1.025686
-9999,-1.025836
-9999,-1.871681
9.11055,0.5294468
-9999,-0.08790693
-9999,-1.871714
-9999,1.030282
-9999,-9999
-9999,-1.741247
-9999,-1.500293
-9999,-1.500541
-9999,0.1998722
-9999,-0.290794
-9999,0.3786794
-9999,0.3079309
-9999,0.5713452
-9999,0.5454355
9.105828,1.105596
9.069789,0.4008754
8.996313,2.504883
9.004141,2.411055
-9999,-9999
-9999,0.3786915
-9999,0.140884
-9999,0.3901543
-9999,-0.6013266
-9999,0.606597
-9999,-1.332821
9.111323,0.9331058
-9999,-0.711409
8.86259,-0.3951493
8.938788,0.1119426
-9999,0.333335
-9999,-1.795189
-9999,0.1418163
9.08557,0.4760552
-9999,-1.794946
-9999,-1.073671
-9999,-0.2408098
-9999,0.5452437
-9999,0.5716975
-9999,0.9250324
-9999,0.1782946
9.120159,0.5400928
-9999,0.9252533
-9999,-0.2410262
-9999,-0.6016634
-9999,0.5946857
-9999,-1.331913
-9999,0.3899212
-9999,-1.07344
-9999,0.3332732
-9999,-0.05357542
-9999,0.499828
-9999,0.7705038
-9999,-1.108495
8.222484,-0.7999997
8.338278,-0.9382352
-9999,-1.108548
8.946601,0.9348543
-9999,-1.845464
9.108706,0.4239798
9.104129,0.3793006
8.385511,-0.8090127
-9999,-0.176057
-9999,-1.847141
-9999,0.3617007
-9999,-9999
-9999,1.092941
-9999,-1.187706
8.649346,-1.121382
-9999,-0.5477957
-9999,-0.2385287
-9999,-0.548219
-9999,-0.8761731
-9999,0.7571121
-9999,-1.125547
8.994867,0.3729084
8.94235,0.9364247
-9999,-0.1767474
-9999,-9999
-9999,-0.876089
8.945118,0.8786497
-9999,-0.2387262
-9999,-0.5482013
-9999,-0.05493086
-9999,0.4993415
9.125949,1.639691
-9999,-0.5476482
-9999,-1.125386
-9999,-1.186706
9.064317,0.7832662
-9999,-1.240527
8.292368,-0.1995432
-9999,-1.304808
-9999,-9999
-9999,-1.341963
-9999,-1.579077
9.073434,0.4131851
-9999,0.5856292
-9999,-1.999918
8.351897,-0.867597
-9999,-9999
-9999,-9999
-9999,0.5927383
-9999,-1.309208
8.866453,0.2342707
8.915674,-0.198846
-9999,-0.2390532
8.28668,-0.9220588
-9999,0.1299351
-9999,-0.5946505
-9999,-9999
-9999,-0.886812
-9999,-1.415709
-9999,-9999
-9999,-9999
-9999,-4.135604
-9999,-0.9075975
-9999,-0.3973752
-9999,-9999
-9999,-4.75915
-9999,-1.100076
-9999,-0.8434759
8.497362,-0.4125648
-9999,0.543915
-9999,-4.618106
-9999,-1.143607
-9999,-1.13799
-9999,-1.537648
-9999,-0.6572136
-9999,-0.3848196
8.73675,0.3321918
-9999,-9999
-9999,-1.261387
9.050065,-0.8318076
8.459117,0.1422637
8.672229,-0.03391872
8.950005,0.3258416
8.873453,0.3062822
-9999,0.4520823
-9999,-3.416205
9.105792,0.3475629
-9999,-9999
-9999,-9999
-9999,-1.683227
-9999,-9999
-9999,-9999
-9999,-1.498662
-9999,-9999
-9999,-9999
-9999,-9999
-9999,-1.428735
9.10981,0.9054745
-9999,-1.712918
-9999,-2.208671
-9999,-9999
-9999,-1.067552
-9999,-3.807195
-9999,-9999
8.966432,0.09806086
-9999,0.1500683
8.718439,-0.08218607
-9999,-1.450222
-9999,-1.414469
-9999,-9999
8.701335,-1.733242
-9999,0.7937616
8.812697,0.06360555
-9999,-9999
-9999,-9999
-9999,-1.169317
-9999,-0.6224989
8.720701,-0.2539554
-9999,-0.5259078
-9999,-9999
-9999,-0.008925226
-9999,0.7871301
-9999,-0.5761297
-9999,-9999
-9999,0.7781063
-9999,0.06695173
-9999,-0.1838823
9.009004,-0.4233583
-9999,-3.399319
-9999,-9999
8.376008,-0.2644384
-9999,0.07073864
-9999,1.016796
-9999,-0.6679408
-9999,-1.339274
-9999,-0.5328771
-9999,1.029451
-9999,-9999
-9999,-9999
-9999,-0.701858
-9999,-1.290015
-9999,-9999
-9999,-0.507853
-9999,0.1100385
-9999,0.258705
-9999,-1.601357
-9999,-0.3068862
8.868944,-0.03783111
-9999,-0.8122333
-9999,-0.6530485
8.984868,-0.03058951
8.664268,-0.2549669
-9999,-1.182323
-9999,-9999
8.981053,0.001892437
-9999,0.2647449
-9999,-0.7790565
-9999,-1.707714
8.838017,-0.1594425
-9999,-0.2598409
-9999,-1.225045
-9999,0.4076138
-9999,0.5060103
-9999,0.202077
-9999,-1.02102
-9999,-1.217483
-9999,-1.00908
-9999,-3.316551
-9999,0.5155911
-9999,0.4647765
-9999,-1.635831
-9999,-0.9880188
