#Table1
ra,dec,u,g,r,i,z
132.652969715618,11.6716712740498,22.77189,22.60068,22.01652,21.74917,20.94356
132.652994232638,11.671612526471,23.75071,22.28229,21.73861,21.70529,21.12659
132.653005141993,11.8857492428582,23.68469,23.35561,23.03331,22.71291,22.31215
132.653013899447,11.6715596527376,23.24617,22.32672,21.91367,21.52837,21.4883
132.65306598039,11.7854267149423,17.59139,15.85862,15.21112,15.01122,14.91512
132.653074063871,11.7854246681346,17.53535,15.85225,15.22317,14.99456,14.91618
132.653214525778,11.8203821477758,23.72639,23.58124,22.30187,21.61942,22.4191
132.65324389663,11.8204595047724,23.41304,23.10358,22.32453,21.73285,21.20154
132.653258569012,11.7563396918871,24.12012,22.21865,21.40758,20.68024,21.00678
132.653318939317,11.8014142965847,22.53958,20.10362,18.5705,17.74347,17.25302
132.653324423916,11.7562883099512,24.47446,23.40043,22.07376,21.32112,20.9511
132.653324460394,11.778673994422,26.82362,22.88742,21.13363,20.15718,19.54576
132.653329765405,11.8014153320719,22.98087,19.94138,18.58066,17.70172,17.25635
132.65333587216,11.7234481115016,24.58119,24.8854,22.96386,22.0562,21.52861
132.653339602442,11.7786597319921,22.53028,22.69997,20.71119,19.76496,19.25418
132.653358975874,11.7234159260165,23.52901,24.60718,22.53807,21.22418,22.00757
132.653430389176,11.7562238589054,24.37749,23.70542,22.18553,21.39417,21.74487
132.653438196717,11.8002094043296,16.71102,15.03943,14.40868,14.21261,14.1216
132.653445356672,11.8002087251233,16.68629,15.03603,14.42936,14.19791,14.14188
132.653459912294,11.9775859140384,24.84696,23.5444,22.93479,21.77503,20.85821
132.653465140656,11.8305962007892,24.72152,22.98169,21.96094,21.4098,21.28111
132.653493830995,11.8306345701758,25.0638,22.9735,21.87117,21.34419,21.17889
132.65377991033,11.9454843323072,22.64435,19.82028,18.35849,17.57866,17.13029
132.653785647708,11.945503391176,22.48098,19.81067,18.36319,17.56279,17.14412
132.653834515789,11.8282739958835,24.96793,22.1009,20.81503,20.22144,19.75918
132.653854952918,11.8282527044121,23.24681,21.9829,20.67123,20.13298,19.89886
132.653861331127,11.864644072633,20.53844,19.31852,18.48456,18.07092,17.81892
132.653874923212,11.8646442364724,20.56189,19.27988,18.48182,18.0109,17.73185
132.653939209752,11.7034778308694,23.03384,22.58129,21.94908,21.47235,21.67257
132.653969782898,11.8416828602619,23.74669,22.90121,22.32095,21.69439,21.88101
132.654014633474,11.7034630476675,23.42097,22.63616,21.98757,21.73188,21.27935
132.65403811175,11.7035653420875,23.37943,22.67275,21.97504,21.70776,21.68404
132.654083240812,11.7551272187674,23.25323,21.01692,19.5231,18.59593,18.08383
132.654089204692,11.7551309294699,24.0402,21.01026,19.51602,18.58555,18.12005
132.654090597749,11.7551294320078,23.95899,21.06024,19.58278,18.62582,18.07878
132.654121351145,11.9012778350065,16.39687,14.80159,14.20723,13.97476,13.88952
132.654126827259,11.9012883893364,16.37663,14.80955,14.20069,13.97747,13.8793
132.65413612771,11.8416875876006,23.21193,23.35672,22.45224,21.61983,20.88589
132.654196021195,11.8194424444175,24.38753,24.63635,22.41929,20.82313,20.27882
132.654199611985,11.8332104995865,24.47624,23.18049,22.09883,22.42079,21.82316
132.654201309771,11.8194368304521,24.6009,24.03537,22.52711,21.01408,20.44304
132.654203052693,11.8331968127028,24.49253,23.20917,22.49593,22.13645,22.68132
132.654428061555,11.733763516946,25.37571,25.30728,24.58004,24.44234,20.59337
132.654486596632,11.9236415299988,24.53993,22.43345,21.58342,21.65527,20.91311
132.654555696143,11.9309029505195,23.29549,21.54281,20.14629,18.89067,18.24248
132.65455839014,11.9308865454538,23.40783,21.62485,20.0602,18.9253,18.25776
132.654587469674,11.9236942253854,25.05317,22.45915,21.61637,21.65523,20.36627
132.654619848385,11.8371603387459,25.23297,24.12369,22.46125,22.52472,21.37695
132.654637046757,11.7205852796358,24.06035,24.62228,24.84827,22.06104,22.04586
132.654676238072,11.72867164066,23.72271,23.83207,21.57517,20.53045,20.31183
132.654693555781,11.7842738226672,24.45776,23.29055,22.57085,22.76795,22.30297
132.654705684342,11.7286592219807,25.29655,23.74521,22.00707,20.87888,20.57471
132.654735139449,11.7286533329871,23.69216,23.28697,21.77324,20.62374,20.32334
132.733777714002,11.7982693437243,23.94495,22.37369,20.80993,19.56816,18.90158
132.733785182178,11.7982687859343,23.41575,22.31502,20.89213,19.51943,18.9097
132.733845521566,11.8292369622991,25.42403,25.04774,23.07645,24.24464,23.13969
132.733878234829,11.987452932597,21.61171,20.51799,20.18069,19.97082,20.07298
132.733895151165,11.6319391501971,20.89993,19.89011,19.33745,20.8543,18.87124
132.733900349103,11.6319336347593,21.01923,19.8903,19.38598,19.05408,18.93842
132.733902960065,11.6319485108067,21.07862,19.81403,19.30551,18.96649,18.83034
132.733975822605,11.7443803465326,26.34746,23.99496,21.8951,20.58481,19.70663
132.734027892491,11.8654393622661,16.5863,14.95844,14.43606,14.27501,14.24334
132.734035222561,11.8654351022707,16.58622,14.95931,14.43947,14.28612,14.26409
132.734037459034,11.7444710884648,24.22605,23.71424,22.02991,20.57851,19.79955
132.734079570478,11.7444452928187,24.98966,23.66471,22.12954,20.70466,19.91702
132.734210376931,11.6646870894437,27.05908,23.45888,22.08084,21.70003,21.6376
132.734229949129,11.6646001228875,25.45794,23.68896,22.06609,22.00247,22.01134
132.734237370307,11.7543813569491,19.23862,16.83538,15.77863,15.40697,15.2005
132.734237915693,11.7543831556873,19.21269,16.83228,15.77711,15.39609,15.17734
132.73424196674,11.7543787495493,19.20256,16.83254,15.78228,15.40566,15.21399
132.734410494676,11.6414846005033,23.08569,22.2802,21.87791,20.81116,23.82579
132.734589402648,11.638969123119,24.98701,25.27289,24.07106,22.48859,22.42176
132.734595050102,11.7762340792543,19.04705,16.77005,15.78844,15.43989,15.24272
132.734597245166,11.776234666344,19.06488,16.77207,15.79567,15.45578,15.26073
132.734598995836,11.7762270261077,19.05055,16.77037,15.78893,15.44697,15.27488
132.734659738965,11.8581150596595,15.61825,14.34691,13.94182,13.41988,13.78948
132.734665034325,11.8581121946119,15.6154,14.34409,13.94422,13.81523,13.80879
132.734930606941,11.8507741008905,24.47848,25.85802,23.47446,22.01632,20.85926
132.734979362368,11.6264988607439,24.31743,25.55423,24.93528,24.02294,21.46739
132.735145505527,11.7007206497584,21.25302,20.82305,21.29743,20.6163,19.21797
132.735296584927,11.6795857135169,22.81412,24.43675,25.50888,24.12984,22.93782
132.735330671711,11.6258002209217,24.6925,22.50995,21.93238,21.19703,20.90555
132.735359738599,11.6257655110484,24.32347,22.8562,21.8412,21.00846,20.53599
132.735379927864,11.6257567093108,23.63457,23.12436,21.91404,21.20805,20.62243
132.735460001884,11.8999556998478,24.10652,23.12107,22.47415,21.45071,22.03242
132.735476906344,11.8997699106075,24.59579,23.59994,22.60582,21.58764,21.83048
132.735480401828,11.9459738849037,23.81305,24.55727,22.90218,21.63161,20.97006
132.735500535908,11.6355981491384,15.63366,14.3557,13.96889,13.83073,13.82117
132.73550620698,11.6356005387525,15.65669,14.45628,14.06893,13.94012,13.87696
132.735509466192,11.6356063833864,15.96845,14.94587,15.34132,14.29973,14.07457
132.735543078975,11.6891029032039,21.66826,19.01546,17.79397,17.28011,16.97936
132.735549749811,11.689097988959,21.64165,19.03907,17.7714,17.27421,16.98828
132.735551566914,11.6890942591171,21.41309,19.03599,17.77874,17.28144,16.95603
132.735694009979,11.7559095453173,20.54109,20.34248,20.13885,19.96668,19.91863
132.735699618278,11.7559169334581,20.49265,20.24623,19.96991,19.89561,19.85502
132.735704118583,11.9913084755893,23.97834,23.33747,22.43635,22.95522,22.61218
132.735707772542,11.7559210116895,20.43642,20.19412,19.98299,19.91506,19.96044
132.813460886042,11.9771005428222,15.12039,14.04431,13.76352,13.642,13.66594
132.813472245501,11.7007765781977,24.64246,24.97398,23.86086,21.07467,19.97585
132.813474052394,11.9770928348297,15.11442,14.06147,13.73562,14.12808,13.63998
132.813474824133,11.7007827005189,24.93647,24.67089,22.15651,20.90882,19.93105
132.813579553006,11.7008666893271,24.66852,24.73627,23.25591,21.01412,19.8628
132.813895217139,11.990008018128,22.41168,19.50912,18.30341,17.85645,17.62343
132.628726411706,11.6572600399245,21.95469,21.7702,21.10872,21.23228,20.01674
132.628827169504,11.6296467532095,22.91026,23.87337,21.89438,21.17583,21.26083
132.628838144681,11.6297989794126,23.44935,23.00352,22.05083,21.21689,21.06421
132.628839202217,11.657228074126,23.11496,22.2524,21.76447,21.5151,21.47084
132.628857582282,11.7005943765331,26.28943,22.00915,20.36363,19.19661,18.48345
132.628871431483,11.70059996616,23.37815,21.71901,20.33241,19.18972,18.56841
132.628873307341,11.7005949210795,25.96079,21.88804,20.39665,19.19019,18.5983
132.628960859357,11.9070716938304,26.24056,22.94057,22.0088,20.77936,20.63094
132.629017811017,11.906824065659,24.28417,22.77692,23.09272,21.85941,21.24909
132.629218752298,11.8091265057406,22.41965,20.8312,20.03621,19.77858,19.59281
132.629231008616,11.8091213403828,22.79994,20.86634,20.13057,19.76433,19.57078
132.629345857743,11.8545225879449,19.96227,17.48513,16.43746,16.07229,15.88056
132.629352837607,11.8545224792986,19.9178,17.4937,16.44661,16.06802,15.86156
132.62937893655,11.7198549141845,24.38526,22.98275,22.26138,22.06685,22.45225
132.629480995907,11.720001304735,24.81491,22.9514,22.50219,21.96707,21.84567
132.62949537733,11.6138334372705,23.18121,23.16973,21.97037,21.46463,21.36209
132.629524744676,11.6139059613427,25.34488,22.67557,22.07421,21.39573,20.99159
132.629568893396,11.9812550889435,24.32495,22.86496,22.24959,21.90152,21.44907
132.629589693563,11.6137333089679,22.62349,23.08847,22.04449,21.41349,20.8989
132.629624570678,11.981255972085,23.53619,23.29329,22.14737,21.74332,22.40396
132.629653751738,11.7046849179602,22.02901,24.46332,24.83551,24.74548,22.81707
132.62989611325,11.6491630174773,25.29096,23.93553,23.32903,22.29594,21.31567
132.630132936068,11.7448610393358,23.26046,23.7223,22.5478,23.32835,21.31006
132.63017660559,11.8910374519356,20.24138,17.79067,16.65975,16.25756,16.02516
132.63018129799,11.8910301165411,20.43581,17.77852,16.67619,16.25367,16.04629
132.630199071497,11.6747992881705,24.46502,23.66982,22.7014,22.24627,21.23951
132.630202684129,11.6749572412515,23.9651,23.19066,22.57437,22.0819,21.7787
132.630264483988,11.7531937559566,23.86693,23.80079,22.3816,21.52845,21.02825
132.630281011143,11.7532327813572,26.29724,23.9415,22.11897,20.86309,20.65707
132.630291478151,11.7530931893835,25.38909,23.98461,21.89587,21.1281,20.45407
132.630320073662,11.72248096284,22.5485,20.00308,18.56981,17.68693,17.21067
132.630321840791,11.7224769320228,22.52535,20.00873,18.54395,17.67745,17.23483
132.630322442984,11.7224842103991,23.02039,20.01756,18.55817,17.6905,17.2006
132.630535589883,11.8662863536486,24.52363,21.54098,20.10981,18.98555,18.39166
132.630538826295,11.8662753701455,24.22388,21.55722,20.11737,18.97049,18.33141
132.630634238766,11.9040928406045,24.72967,23.58595,22.58487,22.04599,21.60786
132.630642364809,11.7672767963296,24.26237,23.00685,22.72204,22.63498,23.41947
132.630643851148,11.6529150688564,25.06619,25.91618,25.74795,23.1642,20.55841
132.63068490312,11.7672169043705,24.08127,23.16022,22.85275,22.73023,22.53505
132.699674368854,11.6591047084725,21.73753,19.60919,18.15986,17.56735,17.18744
132.699674902339,11.6590971753429,22.18143,19.5934,18.12851,17.51139,17.10018
132.699677174692,11.9051147251383,21.20736,20.25401,19.9865,19.83765,19.60406
132.699678161391,11.9051151826587,21.17957,20.25521,20.0122,19.85137,19.90955
132.699688320157,11.6590873548526,21.92002,19.55367,18.16375,17.53912,17.05225
132.699793250953,11.9852306335984,16.51931,15.24605,14.74458,14.52963,14.4586
132.699794411031,11.9852320374765,16.51932,15.26576,14.73851,14.53441,14.43928
132.699813253251,11.6463659824998,24.57195,22.58509,22.24594,21.9625,22.83939
132.699983561586,11.8654116752718,25.51764,23.90598,22.44921,20.70189,19.86493
132.699993891,11.8653751262225,24.8412,23.75513,22.38881,20.80134,20.13724
132.700018303033,11.6991513531567,23.54856,24.41415,22.09955,21.2731,20.8552
132.700029128144,11.6992263557127,26.07601,23.99585,22.56052,21.15987,20.73387
132.700055091921,11.8281850816004,16.21352,14.81442,14.34289,14.18586,14.13889
132.700061779787,11.8281876468443,16.18825,14.80631,14.33786,14.18814,14.14919
132.700086758158,11.7239081491529,22.3599,24.98021,24.62769,23.61962,22.79983
132.700103824322,11.6993095972722,23.02043,22.36994,21.19663,20.50685,19.54643
132.700233212866,11.8219798168632,24.30405,21.72002,20.13253,19.27781,18.78249
132.700236592674,11.8219884713031,25.58722,21.70639,20.23416,19.28165,18.82945
132.700310576624,11.637204402084,20.6112,18.85133,18.20111,17.92822,17.78819
132.700315566904,11.6371920524481,20.39474,18.87244,18.19071,17.93346,17.83473
132.700321269929,11.8564032005524,25.12192,22.99352,22.48214,22.18295,22.14736
132.700321905998,11.6371946604188,20.47295,18.8711,18.19863,17.9373,17.80011
132.700345815421,11.8564162768748,24.34955,22.92559,22.31848,22.31424,21.46264
132.70042980328,11.9132311371283,15.63115,14.3276,13.93565,13.78733,13.78702
132.700432268326,11.9132286770872,15.62901,14.34595,13.92993,13.79643,13.78194
132.700507540642,11.6731714661778,18.69349,16.63347,15.7971,15.51092,15.35692
132.700509302709,11.6731777297191,18.64085,16.6402,15.80899,15.5169,15.34776
132.70051364465,11.7746129274848,23.18622,22.0615,20.62686,19.97772,19.38202
132.700514087931,11.6731640689186,18.6865,16.64517,15.81923,15.51785,15.36813
132.700537343602,11.7746219868811,23.46971,21.87591,20.5279,20.00041,19.37967
132.700553869314,11.7745848150375,21.53374,21.28732,19.98953,19.56893,19.11578
132.700741425765,11.9993378223743,24.63504,24.47348,23.25893,23.42453,22.82938
132.70075636176,11.9832435855317,23.80387,22.41163,21.74136,21.28031,21.19298
132.700825142691,11.9832035908703,23.39576,20.52344,20.22295,19.66113,21.88318
132.700962425765,11.7527609234427,24.57084,23.2238,24.16199,22.72917,22.68679
132.700983802903,11.7525619221485,24.58543,24.86911,24.63414,22.17711,22.5203
132.701004537434,11.6757517275884,23.55357,23.09198,23.92285,22.93792,21.98294
132.701054634558,11.729975956059,22.08052,21.52704,21.88,21.71432,21.52056
132.701065493094,11.8494842221884,23.92186,23.06952,22.18393,22.15525,22.0669
132.701104914564,11.7299822499837,22.24748,21.54592,21.83537,21.86602,22.27715
132.701115080887,11.7299421872357,23.07312,21.64096,21.68023,22.03685,22.0988
132.701155354187,11.7034814468153,23.0045,21.51466,20.62752,20.18964,19.84841
132.701158394259,11.70349385232,23.69261,21.6872,20.75754,20.23227,20.07326
132.701162244641,11.7034757016349,23.13286,21.81562,20.8815,20.28993,19.71048
132.701173013464,11.7969405418723,23.54507,22.26337,19.44648,19.17629,23.26276
132.701202730413,11.8494950813747,23.27836,23.03596,21.9193,21.70128,21.80533
132.701220327063,11.796823721903,23.09819,23.01339,21.96763,21.55923,21.47816
132.701233444243,12.0071957370683,25.15562,23.17909,21.74748,21.25909,22.4312
132.701240648129,11.7523348634861,24.96567,24.6345,23.37305,22.4624,23.80058
132.701271469359,11.7210069314611,24.80478,22.74323,22.47502,22.23404,22.46065
132.701372246156,11.708426452408,23.87722,21.91261,20.50854,19.06523,18.29066
132.701382341033,11.7084262160269,24.07237,21.71915,20.47228,19.06252,18.22211
132.701389777876,11.7084282202969,23.62158,21.84437,20.47949,19.01708,18.26928
132.701396296502,12.0075015775239,23.83857,23.22717,22.86463,21.71522,21.41002
132.701407052546,11.8695107210019,22.92626,22.5323,21.21872,20.42656,19.90738
132.701430435318,11.7395658531914,25.85359,22.85174,21.04169,19.76895,19.0418
132.781296094489,11.8822378981502,15.37454,14.10133,13.71742,15.26037,13.57784
132.781297054804,11.8822343135176,15.45792,14.18334,13.84262,13.66024,13.66936
132.781306462886,11.6217801581982,25.19642,23.60803,23.31438,22.31371,22.26052
132.781334720923,11.6217337546093,23.01066,23.49332,22.16895,21.58303,20.81144
132.781368980361,11.6218112066437,25.12916,22.96948,21.96158,21.53444,22.00409
132.781451645919,12.0062417141615,20.19876,18.29031,17.61192,17.38456,17.24589
132.78146082935,12.0062374063254,20.25713,18.29148,17.61144,17.36606,17.24321
132.781471927199,11.8656873427895,16.66965,15.20821,14.69873,14.51225,14.46975
132.781481350504,11.865679495266,16.6562,15.20336,14.67187,14.50889,14.47877
132.781528080137,11.9638150151231,25.25265,23.35034,23.23805,21.68654,20.74374
132.781588312118,11.9637901470752,22.29061,25.77489,21.67061,20.20166,19.33351
132.7818380869,11.966379441816,22.4555,22.05821,21.35369,20.99337,20.52956
132.781859894994,11.96639530353,24.89849,22.15163,21.52733,21.03372,22.14782
132.781902956661,11.9310118648047,24.17495,22.37961,21.49864,20.91066,21.03897
132.781922135639,11.9310002763088,25.6429,22.43918,21.4475,21.1222,20.81647
132.782098427888,11.6284901242975,20.39954,19.56521,19.0768,18.75616,18.67882
132.782104872224,11.6284821920788,20.51922,19.54939,19.04341,18.78552,18.59704
132.782109132827,11.6284957010979,20.5348,19.54628,19.06672,18.76716,18.65071
132.612949633926,11.9402581355145,26.09956,22.60379,21.88031,21.88721,21.3813
132.612984806672,11.9403006513864,23.45945,22.34589,21.8207,21.92672,21.08497
132.613019851479,11.9835280259123,23.21004,23.85996,22.50295,22.9081,23.14703
132.613147313816,11.9836131574329,22.7915,24.12071,22.49578,22.34076,21.56185
132.613147387887,11.930845969269,20.92382,19.81602,18.93658,18.46866,18.17497
132.613166059626,11.9308497907087,20.98043,19.86234,19.02439,18.49107,18.27371
132.613175983404,11.9155851940117,24.68689,22.19465,22.01463,21.5644,22.4428
132.613398692911,11.6568985102134,23.22109,23.218,21.62871,20.09484,19.06317
132.613425498364,11.656851378067,23.50082,22.74908,21.4147,19.89879,19.03511
132.613441203592,11.6568542133232,25.13879,22.98488,21.62858,19.96531,19.10442
